epoch,loss_epoch,loss_step,step
0,,1.3409796953201294,8549
0,,1.2590911388397217,8599
0,,1.5602439641952515,8649
0,,1.4278019666671753,8699
0,,1.564980387687683,8749
0,,1.5932093858718872,8799
0,,1.6118966341018677,8849
0,,1.0241565704345703,8899
0,,1.160519003868103,8949
0,,1.6275699138641357,8999
0,,1.3080248832702637,9049
0,,1.2997620105743408,9099
0,,1.8356362581253052,9149
0,,2.036802053451538,9199
0,,1.9731736183166504,9249
0,,1.5521035194396973,9299
0,,1.272900104522705,9349
0,,1.1005544662475586,9399
0,,0.9220390915870667,9449
0,,1.5706737041473389,9499
0,,1.1442900896072388,9549
0,,0.8489839434623718,9599
0,,1.238150715827942,9649
0,,1.4227792024612427,9699
0,,1.8279157876968384,9749
0,,1.3552676439285278,9799
0,,1.9794162511825562,9849
0,,1.3842014074325562,9899
0,,1.6293103694915771,9949
0,,1.3662135601043701,9999
0,,0.9778980016708374,10049
0,,1.7259538173675537,10099
0,,1.1156988143920898,10149
0,,1.3857970237731934,10199
0,,2.160371780395508,10249
0,,1.630021095275879,10299
0,,1.1319830417633057,10349
0,,0.8572204113006592,10399
0,,1.1900005340576172,10449
0,,1.3741384744644165,10499
0,,1.530130386352539,10549
0,,1.8107850551605225,10599
0,,1.5819265842437744,10649
0,,1.6850982904434204,10699
0,,1.5116389989852905,10749
0,,1.3355778455734253,10799
0,,1.2463680505752563,10849
0,,1.0704933404922485,10899
0,,1.2673840522766113,10949
0,,2.2888684272766113,10999
0,,0.876012921333313,11049
0,,1.309126853942871,11099
0,,1.204270601272583,11149
0,,1.2726490497589111,11199
0,,1.728759765625,11249
0,,1.2357163429260254,11299
0,,1.3249822854995728,11349
0,,1.0689759254455566,11399
0,,1.1407452821731567,11449
0,,1.4471435546875,11499
0,,1.1918699741363525,11549
0,,1.4015746116638184,11599
0,,1.8229484558105469,11649
0,,1.226954698562622,11699
0,,1.3901981115341187,11749
0,,1.2124825716018677,11799
0,,1.584157943725586,11849
0,,1.4769527912139893,11899
0,,1.2898156642913818,11949
0,,1.3892325162887573,11999
0,,1.4430502653121948,12049
0,,0.8958913683891296,12099
0,,1.0948480367660522,12149
0,,1.527779221534729,12199
0,,1.4759615659713745,12249
0,,1.6383180618286133,12299
0,,0.9742919206619263,12349
0,,1.0852031707763672,12399
0,,1.8495715856552124,12449
0,,1.5033354759216309,12499
0,,1.4039065837860107,12549
0,,1.6623226404190063,12599
0,,0.9536902904510498,12649
0,,1.768586277961731,12699
0,,1.2222497463226318,12749
0,,1.0602821111679077,12799
0,,0.7865607738494873,12849
0,,1.4274513721466064,12899
0,,1.6038204431533813,12949
0,,1.4999085664749146,12999
0,,1.5572614669799805,13049
0,,1.721001386642456,13099
0,,1.437699556350708,13149
0,,1.1351666450500488,13199
0,,1.2569072246551514,13249
0,,1.1371850967407227,13299
0,,0.989223301410675,13349
0,,1.1923911571502686,13399
0,,1.061749815940857,13449
0,,1.47885262966156,13499
0,,1.0232101678848267,13549
0,,1.2297176122665405,13599
0,,1.3469876050949097,13649
0,,1.5106511116027832,13699
0,,0.7970641255378723,13749
0,,1.1082876920700073,13799
0,,1.2252212762832642,13849
0,,1.2458597421646118,13899
0,,1.3537580966949463,13949
0,,1.676071047782898,13999
0,,1.418245792388916,14049
0,,1.3084369897842407,14099
0,,1.1925736665725708,14149
0,,0.886188268661499,14199
0,,1.764289379119873,14249
0,,1.3038153648376465,14299
0,,1.3191713094711304,14349
0,,1.3660659790039062,14399
0,,1.341613531112671,14449
0,,1.1387745141983032,14499
0,,1.0435163974761963,14549
0,,0.986429750919342,14599
0,,0.8568989634513855,14649
0,,1.3497004508972168,14699
0,,1.1347237825393677,14749
0,,1.2152860164642334,14799
0,,1.2213523387908936,14849
0,,1.0230203866958618,14899
0,,1.2083452939987183,14949
0,,1.0214484930038452,14999
0,,1.615960717201233,15049
0,,1.1988472938537598,15099
0,,0.8822214007377625,15149
0,,1.3392378091812134,15199
0,,1.1036272048950195,15249
0,,1.3882731199264526,15299
0,,1.4782968759536743,15349
0,,1.1511530876159668,15399
0,,0.8003955483436584,15449
0,,1.1651016473770142,15499
0,,1.437401533126831,15549
0,,1.333237648010254,15599
0,,1.7446523904800415,15649
0,,1.2934505939483643,15699
0,,1.1592907905578613,15749
0,,1.0568608045578003,15799
0,,1.0260964632034302,15849
0,,1.1005027294158936,15899
0,,0.9883697628974915,15949
0,,1.3330459594726562,15999
0,,1.0974047183990479,16049
0,,0.9897556900978088,16099
0,,1.196082353591919,16149
0,,1.132134199142456,16199
0,,1.1012179851531982,16249
0,,1.2210044860839844,16299
0,,0.9575283527374268,16349
0,,0.8116127252578735,16399
0,,1.3147971630096436,16449
0,,0.9371038675308228,16499
0,,1.2119210958480835,16549
0,,1.8027294874191284,16599
0,,1.1004133224487305,16649
0,,1.1873698234558105,16699
0,,1.0160455703735352,16749
0,,1.386760950088501,16799
0,,0.9339689612388611,16849
0,,1.2649260759353638,16899
0,,1.0900588035583496,16949
0,,1.0625535249710083,16999
0,,1.319303035736084,17049
0,,1.2256600856781006,17099
0,,1.1019880771636963,17149
0,,0.9949831962585449,17199
0,,1.2687327861785889,17249
0,,0.8325832486152649,17299
0,,1.097682237625122,17349
0,,0.9873901605606079,17399
0,,1.3204541206359863,17449
0,,1.0259531736373901,17499
0,,0.8111242651939392,17549
0,,1.063254952430725,17599
0,,1.0998222827911377,17649
0,,1.5163052082061768,17699
0,,0.8614298105239868,17749
0,,1.0424892902374268,17799
0,,1.1401594877243042,17849
0,,1.1717333793640137,17899
0,,0.9542340040206909,17949
0,,1.187935471534729,17999
0,,2.1628799438476562,18049
0,,1.0969477891921997,18099
0,,0.9200612306594849,18149
0,,1.1447341442108154,18199
0,,1.0654033422470093,18249
0,,1.1258782148361206,18299
0,,2.0963945388793945,18349
0,,1.3438434600830078,18399
0,,0.9337770342826843,18449
0,,0.9522914886474609,18499
0,,1.0873295068740845,18549
0,,1.5624443292617798,18599
0,,0.8936293125152588,18649
0,,0.7167024612426758,18699
0,,1.0936421155929565,18749
0,,1.22649085521698,18799
0,,1.2869081497192383,18849
0,,1.5454277992248535,18899
0,,1.0335955619812012,18949
0,,0.9611015915870667,18999
0,,1.331673502922058,19049
0,,1.942571997642517,19099
0,,0.9374998211860657,19149
0,,1.3582414388656616,19199
0,,0.8697252869606018,19249
0,,1.2563949823379517,19299
0,,1.2107124328613281,19349
0,,1.538977026939392,19399
0,,1.0991685390472412,19449
0,,1.1854617595672607,19499
0,,1.1914385557174683,19549
0,,0.699029266834259,19599
0,1.5384749174118042,,19629
1,,0.9828959107398987,19649
1,,0.8355344533920288,19699
1,,1.1001697778701782,19749
1,,0.9853495955467224,19799
1,,0.7147166728973389,19849
1,,1.38120436668396,19899
1,,1.089073896408081,19949
1,,1.4121136665344238,19999
1,,1.1879206895828247,20049
1,,1.0877021551132202,20099
1,,0.9971832036972046,20149
1,,0.5850136876106262,20199
1,,1.2982065677642822,20249
1,,0.9201975464820862,20299
1,,1.2604000568389893,20349
1,,1.3419746160507202,20399
1,,1.0734537839889526,20449
1,,0.9843354225158691,20499
1,,1.260241150856018,20549
1,,0.5386618971824646,20599
1,,1.2121574878692627,20649
1,,0.8734375238418579,20699
1,,1.491442084312439,20749
1,,1.3520835638046265,20799
1,,0.7993781566619873,20849
1,,0.8421894311904907,20899
1,,0.8464318513870239,20949
1,,0.8439515233039856,20999
1,,2.0077147483825684,21049
1,,0.9872022271156311,21099
1,,1.2365778684616089,21149
1,,1.1398499011993408,21199
1,,0.9742796421051025,21249
1,,1.3213955163955688,21299
1,,0.73539799451828,21349
1,,0.8285641074180603,21399
1,,1.19392991065979,21449
1,,1.5701572895050049,21499
1,,1.3795316219329834,21549
1,,1.200208067893982,21599
1,,0.9563350677490234,21649
1,,1.1282212734222412,21699
1,,1.0978692770004272,21749
1,,0.7404299974441528,21799
1,,1.1399545669555664,21849
1,,0.8507368564605713,21899
1,,0.9053723812103271,21949
1,,1.218283772468567,21999
1,,1.032965898513794,22049
1,,1.143511414527893,22099
1,,0.7159050107002258,22149
1,,0.8917914628982544,22199
1,,1.0289990901947021,22249
1,,0.9407750964164734,22299
1,,1.029361367225647,22349
1,,0.7934471368789673,22399
1,,0.7678825855255127,22449
1,,1.1457360982894897,22499
1,,0.9924999475479126,22549
1,,1.2256923913955688,22599
1,,0.6847372055053711,22649
1,,1.1601393222808838,22699
1,,0.7942328453063965,22749
1,,1.6671531200408936,22799
1,,1.0132290124893188,22849
1,,1.3845043182373047,22899
1,,0.8550189733505249,22949
1,,0.9318186044692993,22999
1,,1.084839940071106,23049
1,,0.9130725860595703,23099
1,,1.1612398624420166,23149
1,,1.2245796918869019,23199
1,,0.7825599908828735,23249
1,,0.9487046003341675,23299
1,,0.9840420484542847,23349
1,,1.2025480270385742,23399
1,,1.0874890089035034,23449
1,,0.8388369679450989,23499
1,,1.4570311307907104,23549
1,,0.9231380224227905,23599
1,,2.2053754329681396,23649
1,,0.977142333984375,23699
1,,0.7753682136535645,23749
1,,0.6258608102798462,23799
1,,0.7158526182174683,23849
1,,1.1357414722442627,23899
1,,0.9164735674858093,23949
1,,0.7381823658943176,23999
1,,1.1463673114776611,24049
1,,1.1621925830841064,24099
1,,0.9124947190284729,24149
1,,1.1809313297271729,24199
1,,0.9947450160980225,24249
1,,0.9458189010620117,24299
1,,1.0765373706817627,24349
1,,0.6745244860649109,24399
1,,1.0014667510986328,24449
1,,1.2787420749664307,24499
1,,0.9203265309333801,24549
1,,0.7536847591400146,24599
1,,0.973317563533783,24649
1,,1.0154199600219727,24699
1,,0.8949537873268127,24749
1,,1.3901938199996948,24799
1,,0.7720518708229065,24849
1,,1.1355690956115723,24899
1,,1.0604737997055054,24949
1,,1.5515929460525513,24999
1,,1.1806726455688477,25049
1,,1.1147834062576294,25099
1,,1.4637045860290527,25149
1,,0.8638287782669067,25199
1,,1.15597403049469,25249
1,,1.1296932697296143,25299
1,,1.096838116645813,25349
1,,1.080746054649353,25399
1,,1.1679894924163818,25449
1,,1.0040154457092285,25499
1,,0.9436960816383362,25549
1,,1.1117818355560303,25599
1,,1.2591791152954102,25649
1,,0.6942415833473206,25699
1,,1.614741563796997,25749
1,,0.7405637502670288,25799
1,,0.8450817465782166,25849
1,,1.4290752410888672,25899
1,,0.9694012999534607,25949
1,,0.9199251532554626,25999
1,,1.4055598974227905,26049
1,,0.9024732112884521,26099
1,,1.3830422163009644,26149
1,,0.8627273440361023,26199
1,,0.8316025137901306,26249
1,,1.2004632949829102,26299
1,,1.3575737476348877,26349
1,,0.9178200364112854,26399
1,,1.1694382429122925,26449
1,,0.83069908618927,26499
1,,0.8594116568565369,26549
1,,1.0903000831604004,26599
1,,1.1470513343811035,26649
1,,1.1478999853134155,26699
1,,0.8284015655517578,26749
1,,0.7742571830749512,26799
1,,0.9145756363868713,26849
1,,1.0217320919036865,26899
1,,0.924841582775116,26949
1,,0.8489227294921875,26999
1,,1.1687558889389038,27049
1,,0.9394810199737549,27099
1,,1.6295210123062134,27149
1,,0.7170201539993286,27199
1,,1.2350306510925293,27249
1,,0.8022909760475159,27299
1,,0.8522841930389404,27349
1,,0.8447383046150208,27399
1,,0.39733558893203735,27449
1,,0.9559446573257446,27499
1,,1.1548086404800415,27549
1,,1.094857931137085,27599
1,,0.9681692719459534,27649
1,,1.2654104232788086,27699
1,,1.0852025747299194,27749
1,,1.2145456075668335,27799
1,,1.4147608280181885,27849
1,,1.144325852394104,27899
1,,1.0354371070861816,27949
1,,1.250007152557373,27999
1,,0.8074382543563843,28049
1,,0.9286909103393555,28099
1,,0.9381455779075623,28149
1,,0.8129717111587524,28199
1,,0.663108766078949,28249
1,,0.9609330892562866,28299
1,,0.8217904567718506,28349
1,,0.6961807608604431,28399
1,,1.5538640022277832,28449
1,,1.2245618104934692,28499
1,,0.9637288451194763,28549
1,,1.0030468702316284,28599
1,,1.0944329500198364,28649
1,,1.3776460886001587,28699
1,,0.8516592979431152,28749
1,,0.8756718039512634,28799
1,,0.6916311979293823,28849
1,,0.6647335886955261,28899
1,,1.4531694650650024,28949
1,,0.9034318327903748,28999
1,,1.0186359882354736,29049
1,,1.2169251441955566,29099
1,,0.9916059970855713,29149
1,,1.601606845855713,29199
1,,0.6889175772666931,29249
1,,0.9201662540435791,29299
1,,1.2064478397369385,29349
1,,0.6394920945167542,29399
1,,1.1610475778579712,29449
1,,0.7015370726585388,29499
1,,0.9962848424911499,29549
1,,1.2056548595428467,29599
1,,1.1526658535003662,29649
1,,0.739921510219574,29699
1,,1.0314377546310425,29749
1,,0.7522693276405334,29799
1,,0.8583070039749146,29849
1,,1.0012465715408325,29899
1,,1.03632390499115,29949
1,,0.6908424496650696,29999
1,,1.0654654502868652,30049
1,,1.1866072416305542,30099
1,,0.7457631230354309,30149
1,,0.6309098601341248,30199
1,,1.2614017724990845,30249
1,,1.0406687259674072,30299
1,,1.0215678215026855,30349
1,,0.5401943922042847,30399
1,,1.0908838510513306,30449
1,,1.0503790378570557,30499
1,,1.0100637674331665,30549
1,,1.1297425031661987,30599
1,,1.266389012336731,30649
1,,1.2469879388809204,30699
1,,1.5297856330871582,30749
1,,0.8751388788223267,30799
1,,0.8737879991531372,30849
1,,0.9489924907684326,30899
1,,0.9143244624137878,30949
1,,0.8779324889183044,30999
1,,0.928589940071106,31049
1,,1.4921361207962036,31099
1,,0.679297149181366,31149
1,,0.9496393799781799,31199
1,,0.9366400241851807,31249
1,,0.5969126224517822,31299
1,,1.026948094367981,31349
1,,0.9521677494049072,31399
1,,1.2315037250518799,31449
1,,0.9544878602027893,31499
1,,1.2171261310577393,31549
1,,1.2058261632919312,31599
1,,1.2628546953201294,31649
1,,0.73598712682724,31699
1,,0.7464898824691772,31749
1,,0.8755148649215698,31799
1,,0.699634313583374,31849
1,,0.8077392578125,31899
1,,1.0621942281723022,31949
1,,1.2535011768341064,31999
1,,0.9530032873153687,32049
1,,1.0927846431732178,32099
1,,0.9250463843345642,32149
1,,1.093569278717041,32199
1,,0.6917890906333923,32249
1,,0.722537636756897,32299
1,,0.9339226484298706,32349
1,,0.6505073308944702,32399
1,,0.8020797967910767,32449
1,,0.889639675617218,32499
1,,0.609351634979248,32549
1,,1.2730811834335327,32599
1,,0.9056480526924133,32649
1,,1.089980959892273,32699
1,,0.8842712640762329,32749
1,,0.8848662376403809,32799
1,,0.5766646862030029,32849
1,,1.4091788530349731,32899
1,,1.3050057888031006,32949
1,,1.112826943397522,32999
1,,0.803315281867981,33049
1,,0.5777972936630249,33099
1,,0.8278254866600037,33149
1,,0.767139196395874,33199
1,,0.6321544647216797,33249
1,,0.41480469703674316,33299
1,,0.6688817143440247,33349
1,,0.5535695552825928,33399
1,,0.7911452651023865,33449
1,,1.059781551361084,33499
1,,0.7302607893943787,33549
1,,0.6288629770278931,33599
1,,0.8986592292785645,33649
1,,0.868654191493988,33699
1,,1.148584246635437,33749
1,,1.1883985996246338,33799
1,,1.286077857017517,33849
1,,1.0680922269821167,33899
1,,0.7470487952232361,33949
1,,1.0560277700424194,33999
1,,0.8101457953453064,34049
1,,0.8640469312667847,34099
1,,0.7788500785827637,34149
1,,0.8403429388999939,34199
1,,0.8911079168319702,34249
1,,1.1007827520370483,34299
1,,0.9871060252189636,34349
1,,1.131596565246582,34399
1,,0.9837520718574524,34449
1,,0.6977592706680298,34499
1,,0.947425127029419,34549
1,,1.3222744464874268,34599
1,,0.7275309562683105,34649
1,,0.6606957912445068,34699
1,,1.082519769668579,34749
1,,0.6429427862167358,34799
1,,1.0235079526901245,34849
1,,1.4827148914337158,34899
1,,0.9295669198036194,34949
1,,1.6717804670333862,34999
1,,1.0669556856155396,35049
1,,1.7050837278366089,35099
1,,0.6520487070083618,35149
1,,0.8362857103347778,35199
1,,1.4748212099075317,35249
1,,0.8359242677688599,35299
1,,0.6639023423194885,35349
1,,1.0225275754928589,35399
1,,1.2419794797897339,35449
1,,1.1201881170272827,35499
1,,0.9529018998146057,35549
1,,0.8054187893867493,35599
1,,1.078574776649475,35649
1,,1.0954461097717285,35699
1,,1.0023730993270874,35749
1,,1.1981585025787354,35799
1,,0.8494699001312256,35849
1,,0.6897856593132019,35899
1,,1.066357970237732,35949
1,,1.0732176303863525,35999
1,,0.590406060218811,36049
1,,1.155587911605835,36099
1,,0.567866861820221,36149
1,,0.643512487411499,36199
1,,1.1231580972671509,36249
1,,0.8181501626968384,36299
1,,0.4917046129703522,36349
1,,0.7122408151626587,36399
1,,0.6732833385467529,36449
1,,0.744938313961029,36499
1,,0.8105164766311646,36549
1,,0.7780970931053162,36599
1,,0.6517350673675537,36649
1,,1.1116371154785156,36699
1,,0.9372416734695435,36749
1,,0.51833176612854,36799
1,,0.8202106952667236,36849
1,,0.9029764533042908,36899
1,,1.0932143926620483,36949
1,,0.8205201625823975,36999
1,,0.6406943202018738,37049
1,,0.7573594450950623,37099
1,,0.7354366183280945,37149
1,,0.5398275256156921,37199
1,,0.8493018746376038,37249
1,,0.88200443983078,37299
1,,1.1358824968338013,37349
1,,0.6251998543739319,37399
1,,0.41542062163352966,37449
1,,1.191481113433838,37499
1,,0.7863598465919495,37549
1,,1.1412124633789062,37599
1,,1.2196115255355835,37649
1,,0.8856778144836426,37699
1,,0.9135880470275879,37749
1,,0.8250311613082886,37799
1,,1.0988727807998657,37849
1,,0.8553522825241089,37899
1,,1.0395079851150513,37949
1,,1.2019555568695068,37999
1,,0.8625459671020508,38049
1,,1.0500500202178955,38099
1,,0.8904714584350586,38149
1,,0.8466265201568604,38199
1,,1.4232064485549927,38249
1,,0.7902303338050842,38299
1,,0.7880739569664001,38349
1,,0.9023181200027466,38399
1,,1.243887186050415,38449
1,,0.8710020184516907,38499
1,,0.6533766984939575,38549
1,,0.7596026659011841,38599
1,,1.1185963153839111,38649
1,,0.7598792314529419,38699
1,,0.7703649401664734,38749
1,,0.9623172879219055,38799
1,,0.7012541890144348,38849
1,,0.6650858521461487,38899
1,,0.7472544312477112,38949
1,,0.6638901233673096,38999
1,,1.169231653213501,39049
1,,0.6018958687782288,39099
1,,0.7744959592819214,39149
1,,1.153696060180664,39199
1,,0.7288472652435303,39249
1,0.9963057041168213,,39259
2,,1.0724247694015503,39299
2,,0.6758418083190918,39349
2,,0.873893678188324,39399
2,,0.546701967716217,39449
2,,1.294756293296814,39499
2,,0.8050217628479004,39549
2,,0.6812726855278015,39599
2,,0.7027539014816284,39649
2,,0.9220747947692871,39699
2,,0.7859079837799072,39749
2,,1.0143592357635498,39799
2,,0.4811727702617645,39849
2,,0.8175192475318909,39899
2,,1.1425071954727173,39949
2,,1.1085147857666016,39999
2,,0.49461930990219116,40049
2,,1.1174346208572388,40099
2,,0.6477212309837341,40149
2,,1.0888628959655762,40199
2,,0.9337533116340637,40249
2,,1.0697963237762451,40299
2,,0.6504009366035461,40349
2,,0.7448391318321228,40399
2,,1.2640995979309082,40449
2,,1.4585895538330078,40499
2,,0.7057950496673584,40549
2,,1.022814393043518,40599
2,,0.6648824214935303,40649
2,,0.7101999521255493,40699
2,,0.8753817081451416,40749
2,,0.5528140664100647,40799
2,,0.6227954626083374,40849
2,,0.6836237907409668,40899
2,,0.7557086944580078,40949
2,,1.2356990575790405,40999
2,,0.6999519467353821,41049
2,,0.9322601556777954,41099
2,,0.7119264602661133,41149
2,,0.8518052101135254,41199
2,,0.6295650601387024,41249
2,,0.785269021987915,41299
2,,0.8461955189704895,41349
2,,0.6434828042984009,41399
2,,0.717978298664093,41449
2,,0.8445308804512024,41499
2,,0.9073636531829834,41549
2,,0.7485745549201965,41599
2,,0.6904305219650269,41649
2,,0.8768107891082764,41699
2,,0.7051622867584229,41749
2,,0.6573688983917236,41799
2,,0.7896121144294739,41849
2,,1.0046604871749878,41899
2,,0.6577881574630737,41949
2,,0.708787202835083,41999
2,,0.8617845773696899,42049
2,,0.47646820545196533,42099
2,,0.6269961595535278,42149
2,,1.1916531324386597,42199
2,,1.1522903442382812,42249
2,,1.6844875812530518,42299
2,,0.6716377139091492,42349
2,,0.7676534652709961,42399
2,,0.6108741760253906,42449
2,,1.0013072490692139,42499
2,,0.8164940476417542,42549
2,,0.8540028929710388,42599
2,,0.9178505539894104,42649
2,,0.4895825684070587,42699
2,,0.9443352222442627,42749
2,,0.7033966779708862,42799
2,,0.757343053817749,42849
2,,0.8893996477127075,42899
2,,0.6357610821723938,42949
2,,1.530422329902649,42999
2,,1.7815277576446533,43049
2,,0.6399663686752319,43099
2,,1.3949111700057983,43149
2,,0.9003728032112122,43199
2,,0.36390432715415955,43249
2,,1.0567313432693481,43299
2,,0.7536907196044922,43349
2,,1.0277125835418701,43399
2,,0.8359910845756531,43449
2,,0.824203372001648,43499
2,,0.7007706165313721,43549
2,,1.349341630935669,43599
2,,0.46198201179504395,43649
2,,0.696025013923645,43699
2,,0.5422927141189575,43749
2,,0.689784586429596,43799
2,,0.7814247608184814,43849
2,,0.6971873641014099,43899
2,,0.8221337795257568,43949
2,,0.7057772278785706,43999
2,,0.805494487285614,44049
2,,0.5345668792724609,44099
2,,1.2015430927276611,44149
2,,0.6765196323394775,44199
2,,0.9651772379875183,44249
2,,1.1002579927444458,44299
2,,0.7514787316322327,44349
2,,0.5767983198165894,44399
2,,0.5126165747642517,44449
2,,0.9668329954147339,44499
2,,1.2613757848739624,44549
2,,0.9029437899589539,44599
2,,1.2552355527877808,44649
2,,0.753768801689148,44699
2,,0.7240977883338928,44749
2,,0.8427355289459229,44799
2,,0.8641704320907593,44849
2,,1.0954463481903076,44899
2,,0.6631478071212769,44949
2,,1.1707746982574463,44999
2,,0.9828600287437439,45049
2,,0.8115890622138977,45099
2,,1.428154706954956,45149
2,,0.8606098890304565,45199
2,,0.7623324990272522,45249
2,,0.7271170616149902,45299
2,,1.1866710186004639,45349
2,,0.7717028260231018,45399
2,,0.5593044757843018,45449
2,,0.8646957278251648,45499
2,,0.644845187664032,45549
2,,0.4870924949645996,45599
2,,1.0985957384109497,45649
2,,0.9474335312843323,45699
2,,0.7496404051780701,45749
2,,0.8227137923240662,45799
2,,0.5313533544540405,45849
2,,0.5647152066230774,45899
2,,0.7083560228347778,45949
2,,0.5620568990707397,45999
2,,0.5906714200973511,46049
2,,0.37714633345603943,46099
2,,0.6900906562805176,46149
2,,0.5514469146728516,46199
2,,0.6065147519111633,46249
2,,1.1006114482879639,46299
2,,1.1948422193527222,46349
2,,0.6946339011192322,46399
2,,0.6582560539245605,46449
2,,0.9743170142173767,46499
2,,0.6406747698783875,46549
2,,0.6532001495361328,46599
2,,0.6163475513458252,46649
2,,0.5568311810493469,46699
2,,1.6892437934875488,46749
2,,0.48602643609046936,46799
2,,0.8100752234458923,46849
2,,0.6552507877349854,46899
2,,1.0317707061767578,46949
2,,0.5501256585121155,46999
2,,0.8641453385353088,47049
